"rt","response","trial_type","trial_index","time_elapsed","internal_node_id","load_time","success","jspsych_start_time","item_width_mm","item_height_mm","item_width_px","px2mm","view_dist_mm","item_width_deg","px2deg","win_width_deg","win_height_deg","stimulus","response_type","key_press","avg_frame_time","center_x","center_y","rastoc-type","stimulus-coordinate","calibration-id","calibration-point-id","inner-width","inner-height","webgazer_data","webgazer_targets","session-id","validation-id","tracked-trial-id","trial-tag","start-x","start-y","events"
"null","null","psychophysics","242","390242","0.0-5.0-2.2-1.159-0.159","","","","","","","","","","","","","","key","null","22.22881481481535","960","536","tracked-stimulus","","","","","","[{""x"":1149,""y"":180,""t"":0},{""x"":1267,""y"":271,""t"":61},{""x"":1211,""y"":218,""t"":107},{""x"":1218,""y"":292,""t"":162},{""x"":1139,""y"":180,""t"":199},{""x"":932,""y"":170,""t"":251},{""x"":751,""y"":470,""t"":305},{""x"":525,""y"":499,""t"":360},{""x"":448,""y"":330,""t"":396},{""x"":411,""y"":110,""t"":432},{""x"":387,""y"":-97,""t"":483},{""x"":404,""y"":-163,""t"":534},{""x"":388,""y"":-121,""t"":586}]","{}","3","18","178","validation-stimulus","-412","-405",""
"null","null","psychophysics","243","390887","0.0-5.0-2.2-1.160-0.160","","","","","","","","","","","","","","key","null","22.846037037036794","960","536","tracked-stimulus","","","","","","[{""x"":421,""y"":-55,""t"":0},{""x"":509,""y"":-32,""t"":61},{""x"":586,""y"":0,""t"":93},{""x"":543,""y"":96,""t"":131},{""x"":523,""y"":55,""t"":161},{""x"":541,""y"":-16,""t"":197},{""x"":462,""y"":4,""t"":248},{""x"":425,""y"":68,""t"":297},{""x"":437,""y"":147,""t"":331},{""x"":384,""y"":271,""t"":366},{""x"":368,""y"":258,""t"":416},{""x"":374,""y"":265,""t"":466},{""x"":408,""y"":288,""t"":516},{""x"":444,""y"":322,""t"":566},{""x"":434,""y"":312,""t"":617}]","{}","3","18","179","validation-stimulus","-412","0",""
"null","null","psychophysics","244","391517","0.0-5.0-2.2-1.161-0.161","","","","","","","","","","","","","","key","null","24.006639999998733","960","536","tracked-stimulus","","","","","","[{""x"":455,""y"":306,""t"":0},{""x"":422,""y"":283,""t"":60},{""x"":467,""y"":300,""t"":114},{""x"":440,""y"":345,""t"":167},{""x"":485,""y"":362,""t"":194},{""x"":450,""y"":301,""t"":248},{""x"":433,""y"":296,""t"":300},{""x"":596,""y"":368,""t"":337},{""x"":969,""y"":448,""t"":366},{""x"":1376,""y"":481,""t"":415},{""x"":1546,""y"":561,""t"":469},{""x"":1602,""y"":605,""t"":499},{""x"":1550,""y"":663,""t"":533},{""x"":1547,""y"":630,""t"":570},{""x"":1489,""y"":559,""t"":623}]","{}","3","18","180","validation-stimulus","412","0",""
"null","null","psychophysics","245","393559","0.0-5.0-2.2-0.18","","","","","","","","","","","","","","key","null","22.923409090909196","960","536","tracked-stimulus","","","","","","[{""x"":1477,""y"":537,""t"":0},{""x"":1406,""y"":536,""t"":60},{""x"":1421,""y"":543,""t"":106},{""x"":1442,""y"":512,""t"":157},{""x"":1442,""y"":494,""t"":210},{""x"":1215,""y"":510,""t"":264},{""x"":917,""y"":401,""t"":304},{""x"":877,""y"":342,""t"":333},{""x"":1014,""y"":422,""t"":384},{""x"":1002,""y"":444,""t"":436},{""x"":1089,""y"":507,""t"":470},{""x"":978,""y"":455,""t"":504},{""x"":862,""y"":356,""t"":536},{""x"":779,""y"":303,""t"":569},{""x"":780,""y"":307,""t"":605},{""x"":929,""y"":370,""t"":659},{""x"":950,""y"":387,""t"":707},{""x"":997,""y"":377,""t"":759},{""x"":908,""y"":358,""t"":810},{""x"":898,""y"":370,""t"":861},{""x"":854,""y"":319,""t"":908},{""x"":834,""y"":271,""t"":958},{""x"":855,""y"":256,""t"":1008},{""x"":871,""y"":299,""t"":1062},{""x"":921,""y"":366,""t"":1112},{""x"":1035,""y"":448,""t"":1159},{""x"":946,""y"":366,""t"":1217},{""x"":855,""y"":305,""t"":1253},{""x"":899,""y"":310,""t"":1286},{""x"":835,""y"":324,""t"":1322},{""x"":844,""y"":342,""t"":1352},{""x"":831,""y"":357,""t"":1402},{""x"":831,""y"":394,""t"":1452},{""x"":896,""y"":396,""t"":1505},{""x"":856,""y"":401,""t"":1539},{""x"":867,""y"":305,""t"":1573},{""x"":953,""y"":362,""t"":1622},{""x"":904,""y"":367,""t"":1656},{""x"":899,""y"":389,""t"":1709},{""x"":845,""y"":326,""t"":1758},{""x"":861,""y"":337,""t"":1808},{""x"":982,""y"":371,""t"":1885},{""x"":977,""y"":410,""t"":1935},{""x"":949,""y"":417,""t"":1962},{""x"":1001,""y"":453,""t"":2013}]","{}","3","19","181","fixation-stimulus","0","0",""
"null","null","psychophysics","246","394188","0.0-5.0-2.2-1.162-0.162","","","","","","","","","","","","","","key","null","24.006720000000204","960","536","tracked-stimulus","","","","","","[{""x"":893,""y"":380,""t"":0},{""x"":806,""y"":357,""t"":62},{""x"":837,""y"":352,""t"":114},{""x"":911,""y"":335,""t"":163},{""x"":980,""y"":352,""t"":198},{""x"":935,""y"":395,""t"":247},{""x"":843,""y"":413,""t"":283},{""x"":820,""y"":408,""t"":337},{""x"":813,""y"":428,""t"":364},{""x"":775,""y"":446,""t"":399},{""x"":533,""y"":564,""t"":450},{""x"":461,""y"":643,""t"":504},{""x"":424,""y"":692,""t"":555},{""x"":420,""y"":674,""t"":602}]","{}","3","19","182","validation-stimulus","-412","405",""
"null","null","psychophysics","247","394813","0.0-5.0-2.2-1.163-0.163","","","","","","","","","","","","","","key","null","24.00692000000039","960","536","tracked-stimulus","","","","","","[{""x"":409,""y"":649,""t"":0},{""x"":458,""y"":600,""t"":62},{""x"":521,""y"":593,""t"":113},{""x"":581,""y"":615,""t"":167},{""x"":577,""y"":632,""t"":194},{""x"":579,""y"":670,""t"":243},{""x"":605,""y"":696,""t"":300},{""x"":856,""y"":664,""t"":335},{""x"":1144,""y"":534,""t"":370},{""x"":1304,""y"":504,""t"":398},{""x"":1425,""y"":511,""t"":447},{""x"":1461,""y"":519,""t"":522},{""x"":1443,""y"":497,""t"":572},{""x"":1425,""y"":487,""t"":600}]","{}","3","19","183","validation-stimulus","412","0",""
"null","null","psychophysics","248","395444","0.0-5.0-2.2-1.164-0.164","","","","","","","","","","","","","","key","null","23.084269230768907","960","536","tracked-stimulus","","","","","","[{""x"":1399,""y"":492,""t"":0},{""x"":1388,""y"":501,""t"":59},{""x"":1400,""y"":551,""t"":110},{""x"":1423,""y"":599,""t"":145},{""x"":1418,""y"":588,""t"":193},{""x"":1188,""y"":490,""t"":245},{""x"":775,""y"":398,""t"":296},{""x"":637,""y"":238,""t"":347},{""x"":856,""y"":61,""t"":405},{""x"":923,""y"":67,""t"":408},{""x"":1099,""y"":86,""t"":482},{""x"":1103,""y"":58,""t"":536},{""x"":1104,""y"":-1,""t"":577}]","{}","3","19","184","validation-stimulus","0","-405",""
"null","null","psychophysics","249","396075","0.0-5.0-2.2-1.165-0.165","","","","","","","","","","","","","","key","null","23.083769230767547","960","536","tracked-stimulus","","","","","","[{""x"":1152,""y"":7,""t"":0},{""x"":1151,""y"":105,""t"":61},{""x"":1097,""y"":71,""t"":98},{""x"":1038,""y"":46,""t"":127},{""x"":1123,""y"":132,""t"":161},{""x"":992,""y"":54,""t"":196},{""x"":1012,""y"":173,""t"":248},{""x"":1033,""y"":343,""t"":300},{""x"":1010,""y"":415,""t"":352},{""x"":969,""y"":411,""t"":404},{""x"":1003,""y"":420,""t"":430},{""x"":1086,""y"":434,""t"":462},{""x"":1135,""y"":430,""t"":498},{""x"":1127,""y"":425,""t"":547},{""x"":1179,""y"":480,""t"":602}]","{}","3","19","185","validation-stimulus","0","0",""
"null","null","psychophysics","250","396722","0.0-5.0-2.2-1.166-0.166","","","","","","","","","","","","","","key","null","24.67439999999944","960","536","tracked-stimulus","","","","","","[{""x"":1224,""y"":507,""t"":0},{""x"":1276,""y"":540,""t"":60},{""x"":1244,""y"":535,""t"":112},{""x"":1256,""y"":489,""t"":164},{""x"":1190,""y"":535,""t"":198},{""x"":1192,""y"":518,""t"":235},{""x"":1170,""y"":493,""t"":263},{""x"":981,""y"":393,""t"":313},{""x"":593,""y"":191,""t"":363},{""x"":379,""y"":-11,""t"":416},{""x"":313,""y"":-108,""t"":468},{""x"":291,""y"":-154,""t"":521},{""x"":328,""y"":-72,""t"":568},{""x"":380,""y"":-143,""t"":620}]","{}","3","19","186","validation-stimulus","-412","-405",""
"null","null","psychophysics","251","397360","0.0-5.0-2.2-1.167-0.167","","","","","","","","","","","","","","key","null","23.72476923076857","960","536","tracked-stimulus","","","","","","[{""x"":406,""y"":-175,""t"":0},{""x"":417,""y"":-134,""t"":59},{""x"":428,""y"":-103,""t"":109},{""x"":443,""y"":-106,""t"":160},{""x"":409,""y"":-152,""t"":209},{""x"":468,""y"":-104,""t"":266},{""x"":835,""y"":341,""t"":303},{""x"":1037,""y"":529,""t"":332},{""x"":1184,""y"":644,""t"":383},{""x"":1143,""y"":664,""t"":436},{""x"":1114,""y"":674,""t"":471},{""x"":1130,""y"":707,""t"":500},{""x"":1121,""y"":642,""t"":534},{""x"":1119,""y"":628,""t"":588}]","{}","3","19","187","validation-stimulus","0","405",""
"null","null","psychophysics","252","398004","0.0-5.0-2.2-1.168-0.168","","","","","","","","","","","","","","key","null","24.674040000000968","960","536","tracked-stimulus","","","","","","[{""x"":1096,""y"":615,""t"":0},{""x"":1057,""y"":575,""t"":61},{""x"":991,""y"":631,""t"":110},{""x"":968,""y"":660,""t"":161},{""x"":1006,""y"":640,""t"":211},{""x"":962,""y"":567,""t"":265},{""x"":931,""y"":490,""t"":301},{""x"":951,""y"":538,""t"":328},{""x"":1091,""y"":639,""t"":381},{""x"":1340,""y"":705,""t"":442},{""x"":1455,""y"":740,""t"":519},{""x"":1438,""y"":734,""t"":569},{""x"":1388,""y"":719,""t"":618}]","{}","3","19","188","validation-stimulus","412","405",""
"null","null","psychophysics","253","398639","0.0-5.0-2.2-1.169-0.169","","","","","","","","","","","","","","key","null","22.846333333332073","960","536","tracked-stimulus","","","","","","[{""x"":1426,""y"":729,""t"":0},{""x"":1458,""y"":730,""t"":57},{""x"":1496,""y"":741,""t"":108},{""x"":1450,""y"":825,""t"":163},{""x"":1379,""y"":770,""t"":204},{""x"":1381,""y"":787,""t"":277},{""x"":922,""y"":729,""t"":332},{""x"":543,""y"":621,""t"":371},{""x"":459,""y"":540,""t"":398},{""x"":433,""y"":474,""t"":446},{""x"":436,""y"":357,""t"":504},{""x"":458,""y"":322,""t"":555},{""x"":498,""y"":319,""t"":608}]","{}","3","19","189","validation-stimulus","-412","0",""
"null","null","psychophysics","254","399284","0.0-5.0-2.2-1.170-0.170","","","","","","","","","","","","","","key","null","24.673880000000352","960","536","tracked-stimulus","","","","","","[{""x"":493,""y"":300,""t"":0},{""x"":457,""y"":232,""t"":61},{""x"":477,""y"":243,""t"":112},{""x"":521,""y"":287,""t"":164},{""x"":532,""y"":299,""t"":215},{""x"":559,""y"":363,""t"":269},{""x"":738,""y"":336,""t"":294},{""x"":1004,""y"":232,""t"":340},{""x"":1256,""y"":171,""t"":416},{""x"":1397,""y"":157,""t"":467},{""x"":1404,""y"":196,""t"":499},{""x"":1491,""y"":201,""t"":539},{""x"":1473,""y"":254,""t"":566},{""x"":1484,""y"":308,""t"":615}]","{}","3","19","190","validation-stimulus","412","-405",""
"null","null","psychophysics","255","401332","0.0-5.0-2.2-0.19","","","","","","","","","","","","","","key","null","23.732552941176383","960","536","tracked-stimulus","","","","","","[{""x"":1494,""y"":330,""t"":0},{""x"":1433,""y"":304,""t"":84},{""x"":1437,""y"":309,""t"":132},{""x"":1412,""y"":271,""t"":180},{""x"":1374,""y"":185,""t"":230},{""x"":1329,""y"":240,""t"":280},{""x"":1160,""y"":369,""t"":328},{""x"":1109,""y"":487,""t"":376},{""x"":1098,""y"":522,""t"":433},{""x"":1130,""y"":493,""t"":474},{""x"":1145,""y"":481,""t"":500},{""x"":1083,""y"":379,""t"":550},{""x"":1122,""y"":430,""t"":602},{""x"":1072,""y"":386,""t"":649},{""x"":995,""y"":412,""t"":707},{""x"":1021,""y"":415,""t"":758},{""x"":1042,""y"":417,""t"":796},{""x"":967,""y"":411,""t"":847},{""x"":988,""y"":399,""t"":874},{""x"":957,""y"":329,""t"":925},{""x"":892,""y"":244,""t"":980},{""x"":847,""y"":212,""t"":1031},{""x"":810,""y"":254,""t"":1080},{""x"":913,""y"":340,""t"":1129},{""x"":826,""y"":299,""t"":1187},{""x"":934,""y"":400,""t"":1215},{""x"":1004,""y"":455,""t"":1265},{""x"":900,""y"":368,""t"":1321},{""x"":832,""y"":350,""t"":1354},{""x"":910,""y"":376,""t"":1387},{""x"":1026,""y"":387,""t"":1422},{""x"":1056,""y"":425,""t"":1479},{""x"":1013,""y"":342,""t"":1537},{""x"":919,""y"":292,""t"":1590},{""x"":988,""y"":407,""t"":1645},{""x"":1094,""y"":486,""t"":1693},{""x"":1092,""y"":478,""t"":1742},{""x"":1019,""y"":437,""t"":1793},{""x"":904,""y"":401,""t"":1847},{""x"":854,""y"":368,""t"":1895},{""x"":806,""y"":329,""t"":1945},{""x"":839,""y"":340,""t"":2019}]","{}","3","20","191","fixation-stimulus","0","0",""
"null","null","psychophysics","256","401962","0.0-5.0-2.2-1.171-0.171","","","","","","","","","","","","","","key","null","24.006999999999536","960","536","tracked-stimulus","","","","","","[{""x"":803,""y"":306,""t"":0},{""x"":848,""y"":361,""t"":57},{""x"":848,""y"":414,""t"":95},{""x"":857,""y"":350,""t"":148},{""x"":897,""y"":317,""t"":197},{""x"":921,""y"":422,""t"":248},{""x"":883,""y"":402,""t"":296},{""x"":840,""y"":361,""t"":331},{""x"":806,""y"":288,""t"":382},{""x"":786,""y"":108,""t"":434},{""x"":777,""y"":-11,""t"":482},{""x"":811,""y"":-31,""t"":532},{""x"":858,""y"":8,""t"":582}]","{}","3","20","192","validation-stimulus","0","-405",""
"null","null","psychophysics","257","402611","0.0-5.0-2.2-1.172-0.172","","","","","","","","","","","","","","key","null","24.674120000000112","960","536","tracked-stimulus","","","","","","[{""x"":861,""y"":-7,""t"":0},{""x"":962,""y"":19,""t"":61},{""x"":945,""y"":-57,""t"":99},{""x"":941,""y"":10,""t"":129},{""x"":854,""y"":-17,""t"":165},{""x"":844,""y"":-44,""t"":193},{""x"":865,""y"":6,""t"":242},{""x"":989,""y"":103,""t"":318},{""x"":568,""y"":300,""t"":369},{""x"":425,""y"":423,""t"":421},{""x"":338,""y"":456,""t"":470},{""x"":320,""y"":478,""t"":522},{""x"":356,""y"":484,""t"":571},{""x"":395,""y"":509,""t"":620}]","{}","3","20","193","validation-stimulus","-412","405",""
"null","null","psychophysics","258","403247","0.0-5.0-2.2-1.173-0.173","","","","","","","","","","","","","","key","null","23.083461538460913","960","536","tracked-stimulus","","","","","","[{""x"":483,""y"":589,""t"":0},{""x"":440,""y"":583,""t"":54},{""x"":486,""y"":619,""t"":100},{""x"":499,""y"":637,""t"":127},{""x"":475,""y"":616,""t"":178},{""x"":493,""y"":595,""t"":228},{""x"":517,""y"":597,""t"":279},{""x"":893,""y"":657,""t"":331},{""x"":1274,""y"":610,""t"":364},{""x"":1465,""y"":591,""t"":397},{""x"":1493,""y"":610,""t"":434},{""x"":1524,""y"":571,""t"":484},{""x"":1502,""y"":539,""t"":537},{""x"":1429,""y"":483,""t"":587}]","{}","3","20","194","validation-stimulus","412","0",""
"null","null","psychophysics","259","403882","0.0-5.0-2.2-1.174-0.174","","","","","","","","","","","","","","key","null","23.083961538462273","960","536","tracked-stimulus","","","","","","[{""x"":1389,""y"":505,""t"":0},{""x"":1402,""y"":485,""t"":60},{""x"":1403,""y"":541,""t"":92},{""x"":1432,""y"":572,""t"":127},{""x"":1352,""y"":557,""t"":164},{""x"":1339,""y"":538,""t"":216},{""x"":1369,""y"":529,""t"":266},{""x"":1189,""y"":381,""t"":318},{""x"":1099,""y"":234,""t"":366},{""x"":1097,""y"":112,""t"":396},{""x"":1154,""y"":-10,""t"":431},{""x"":1273,""y"":106,""t"":485},{""x"":1381,""y"":206,""t"":536},{""x"":1436,""y"":254,""t"":583}]","{}","3","20","195","validation-stimulus","412","-405",""
"null","null","psychophysics","260","404519","0.0-5.0-2.2-1.175-0.175","","","","","","","","","","","","","","key","null","25.702916666668898","960","536","tracked-stimulus","","","","","","[{""x"":1427,""y"":283,""t"":0},{""x"":1422,""y"":331,""t"":57},{""x"":1438,""y"":335,""t"":110},{""x"":1319,""y"":266,""t"":148},{""x"":1334,""y"":334,""t"":195},{""x"":1417,""y"":376,""t"":248},{""x"":1425,""y"":291,""t"":302},{""x"":1400,""y"":283,""t"":329},{""x"":1418,""y"":480,""t"":381},{""x"":1442,""y"":602,""t"":454},{""x"":1437,""y"":645,""t"":508},{""x"":1442,""y"":631,""t"":534},{""x"":1406,""y"":688,""t"":586}]","{}","3","20","196","validation-stimulus","412","405",""
"null","null","psychophysics","261","405158","0.0-5.0-2.2-1.176-0.176","","","","","","","","","","","","","","key","null","23.724576923076082","960","536","tracked-stimulus","","","","","","[{""x"":1404,""y"":686,""t"":0},{""x"":1413,""y"":684,""t"":76},{""x"":1396,""y"":691,""t"":126},{""x"":1409,""y"":731,""t"":177},{""x"":1438,""y"":699,""t"":232},{""x"":1401,""y"":727,""t"":266},{""x"":941,""y"":557,""t"":301},{""x"":624,""y"":367,""t"":331},{""x"":348,""y"":130,""t"":382},{""x"":233,""y"":56,""t"":433},{""x"":219,""y"":-39,""t"":484},{""x"":346,""y"":-91,""t"":554},{""x"":377,""y"":-115,""t"":605}]","{}","3","20","197","validation-stimulus","-412","-405",""
