"rt","response","trial_type","trial_index","time_elapsed","internal_node_id","load_time","success","jspsych_start_time","item_width_mm","item_height_mm","item_width_px","px2mm","view_dist_mm","item_width_deg","px2deg","win_width_deg","win_height_deg","stimulus","response_type","key_press","avg_frame_time","center_x","center_y","rastoc-type","stimulus-coordinate","calibration-id","calibration-point-id","inner-width","inner-height","webgazer_data","webgazer_targets","session-id","validation-id","tracked-trial-id","trial-tag","start-x","start-y","events"
"null","null","psychophysics","433","646127","0.0-5.0-2.4-1.295-0.295","","","","","","","","","","","","","","key","null","24.78227027027075","960","536","tracked-stimulus","","","","","","[{""x"":924,""y"":276,""t"":0},{""x"":918,""y"":235,""t"":82},{""x"":940,""y"":264,""t"":130},{""x"":894,""y"":307,""t"":155},{""x"":962,""y"":683,""t"":205},{""x"":895,""y"":949,""t"":277},{""x"":681,""y"":963,""t"":350},{""x"":599,""y"":903,""t"":401},{""x"":535,""y"":877,""t"":451},{""x"":529,""y"":831,""t"":500},{""x"":531,""y"":764,""t"":551},{""x"":593,""y"":826,""t"":623},{""x"":581,""y"":800,""t"":671},{""x"":583,""y"":787,""t"":721},{""x"":647,""y"":813,""t"":771},{""x"":708,""y"":877,""t"":820},{""x"":719,""y"":953,""t"":889}]","{}","5","33","329","validation-stimulus","-399","0",""
"null","null","psychophysics","434","647061","0.0-5.0-2.4-1.296-0.296","","","","","","","","","","","","","","key","null","25.470250000000103","960","536","tracked-stimulus","","","","","","[{""x"":743,""y"":955,""t"":0},{""x"":732,""y"":946,""t"":57},{""x"":661,""y"":947,""t"":107},{""x"":738,""y"":934,""t"":179},{""x"":983,""y"":856,""t"":226},{""x"":1077,""y"":809,""t"":276},{""x"":1086,""y"":869,""t"":351},{""x"":920,""y"":1061,""t"":400},{""x"":788,""y"":1166,""t"":452},{""x"":716,""y"":1214,""t"":503},{""x"":709,""y"":1198,""t"":552},{""x"":679,""y"":1196,""t"":601},{""x"":682,""y"":1215,""t"":656},{""x"":708,""y"":1224,""t"":706},{""x"":702,""y"":1164,""t"":756},{""x"":704,""y"":1099,""t"":826},{""x"":714,""y"":1171,""t"":878},{""x"":670,""y"":1170,""t"":926}]","{}","5","33","330","validation-stimulus","-399","399",""
"null","null","psychophysics","435","649103","0.0-5.0-2.4-0.33","","","","","","","","","","","","","","key","null","24.90446913580232","960","536","tracked-stimulus","","","","","","[{""x"":655,""y"":1173,""t"":0},{""x"":644,""y"":1125,""t"":61},{""x"":703,""y"":1177,""t"":110},{""x"":707,""y"":1194,""t"":161},{""x"":851,""y"":1165,""t"":209},{""x"":975,""y"":1115,""t"":281},{""x"":1017,""y"":1119,""t"":352},{""x"":1095,""y"":906,""t"":400},{""x"":1133,""y"":769,""t"":452},{""x"":1133,""y"":671,""t"":502},{""x"":1149,""y"":658,""t"":551},{""x"":1064,""y"":769,""t"":625},{""x"":1013,""y"":813,""t"":676},{""x"":1010,""y"":825,""t"":703},{""x"":1020,""y"":821,""t"":751},{""x"":1019,""y"":748,""t"":823},{""x"":1046,""y"":771,""t"":873},{""x"":1043,""y"":839,""t"":924},{""x"":989,""y"":848,""t"":998},{""x"":976,""y"":779,""t"":1047},{""x"":1007,""y"":796,""t"":1096},{""x"":1073,""y"":824,""t"":1146},{""x"":1038,""y"":779,""t"":1195},{""x"":1037,""y"":842,""t"":1267},{""x"":993,""y"":827,""t"":1316},{""x"":1041,""y"":844,""t"":1366},{""x"":1005,""y"":845,""t"":1429},{""x"":1036,""y"":845,""t"":1501},{""x"":1075,""y"":818,""t"":1572},{""x"":1093,""y"":813,""t"":1623},{""x"":1066,""y"":786,""t"":1660},{""x"":997,""y"":809,""t"":1693},{""x"":995,""y"":864,""t"":1743},{""x"":1003,""y"":839,""t"":1794},{""x"":982,""y"":799,""t"":1841},{""x"":1007,""y"":821,""t"":1912},{""x"":1060,""y"":826,""t"":1963},{""x"":1057,""y"":795,""t"":2012}]","{}","5","34","331","fixation-stimulus","0","0",""
"null","null","psychophysics","436","650054","0.0-5.0-2.4-1.297-0.297","","","","","","","","","","","","","","key","null","24.782000000000227","960","536","tracked-stimulus","","","","","","[{""x"":1037,""y"":813,""t"":0},{""x"":1067,""y"":822,""t"":55},{""x"":1040,""y"":832,""t"":109},{""x"":1038,""y"":838,""t"":158},{""x"":1033,""y"":849,""t"":205},{""x"":1174,""y"":872,""t"":279},{""x"":1393,""y"":946,""t"":351},{""x"":1428,""y"":958,""t"":398},{""x"":1407,""y"":934,""t"":451},{""x"":1400,""y"":941,""t"":500},{""x"":1388,""y"":963,""t"":550},{""x"":1375,""y"":972,""t"":622},{""x"":1325,""y"":918,""t"":672},{""x"":1338,""y"":922,""t"":720},{""x"":1340,""y"":968,""t"":793},{""x"":1317,""y"":942,""t"":845},{""x"":1305,""y"":922,""t"":871},{""x"":1291,""y"":985,""t"":918}]","{}","5","34","332","validation-stimulus","399","399",""
"null","null","psychophysics","437","650993","0.0-5.0-2.4-1.298-0.298","","","","","","","","","","","","","","key","null","24.782189189188962","960","536","tracked-stimulus","","","","","","[{""x"":1291,""y"":1009,""t"":0},{""x"":1180,""y"":983,""t"":74},{""x"":1040,""y"":897,""t"":131},{""x"":962,""y"":814,""t"":156},{""x"":924,""y"":712,""t"":205},{""x"":927,""y"":658,""t"":279},{""x"":1003,""y"":892,""t"":349},{""x"":1024,""y"":1057,""t"":399},{""x"":1035,""y"":1125,""t"":450},{""x"":999,""y"":1115,""t"":498},{""x"":1025,""y"":1108,""t"":537},{""x"":1039,""y"":1086,""t"":592},{""x"":1038,""y"":1083,""t"":642},{""x"":1012,""y"":1089,""t"":667},{""x"":1038,""y"":1128,""t"":718},{""x"":1108,""y"":1181,""t"":791},{""x"":1096,""y"":1167,""t"":839},{""x"":1074,""y"":1191,""t"":889}]","{}","5","34","333","validation-stimulus","0","399",""
"null","null","psychophysics","438","651937","0.0-5.0-2.4-1.299-0.299","","","","","","","","","","","","","","key","null","24.78145945945918","960","536","tracked-stimulus","","","","","","[{""x"":1041,""y"":1147,""t"":0},{""x"":1060,""y"":1151,""t"":62},{""x"":968,""y"":1088,""t"":115},{""x"":984,""y"":921,""t"":163},{""x"":987,""y"":780,""t"":212},{""x"":992,""y"":755,""t"":261},{""x"":770,""y"":571,""t"":312},{""x"":580,""y"":427,""t"":361},{""x"":516,""y"":325,""t"":408},{""x"":475,""y"":286,""t"":478},{""x"":464,""y"":337,""t"":550},{""x"":489,""y"":363,""t"":622},{""x"":530,""y"":355,""t"":675},{""x"":568,""y"":409,""t"":699},{""x"":561,""y"":450,""t"":750},{""x"":500,""y"":470,""t"":822},{""x"":558,""y"":433,""t"":893}]","{}","5","34","334","validation-stimulus","-399","-399",""
"null","null","psychophysics","439","652887","0.0-5.0-2.4-1.300-0.300","","","","","","","","","","","","","","key","null","24.781837837836655","960","536","tracked-stimulus","","","","","","[{""x"":520,""y"":401,""t"":0},{""x"":509,""y"":370,""t"":79},{""x"":505,""y"":356,""t"":128},{""x"":653,""y"":383,""t"":179},{""x"":917,""y"":460,""t"":229},{""x"":1004,""y"":432,""t"":278},{""x"":942,""y"":702,""t"":349},{""x"":854,""y"":1030,""t"":421},{""x"":775,""y"":1115,""t"":469},{""x"":757,""y"":1114,""t"":521},{""x"":752,""y"":1070,""t"":572},{""x"":692,""y"":1093,""t"":622},{""x"":685,""y"":1042,""t"":671},{""x"":668,""y"":1039,""t"":721},{""x"":718,""y"":1054,""t"":794},{""x"":687,""y"":1065,""t"":844},{""x"":733,""y"":1060,""t"":871},{""x"":762,""y"":1100,""t"":922}]","{}","5","34","335","validation-stimulus","-399","399",""
"null","null","psychophysics","440","653809","0.0-5.0-2.4-1.301-0.301","","","","","","","","","","","","","","key","null","25.007305555553305","960","536","tracked-stimulus","","","","","","[{""x"":762,""y"":1114,""t"":0},{""x"":726,""y"":1118,""t"":63},{""x"":770,""y"":1139,""t"":90},{""x"":845,""y"":1037,""t"":139},{""x"":1015,""y"":818,""t"":213},{""x"":1004,""y"":713,""t"":261},{""x"":813,""y"":729,""t"":310},{""x"":616,""y"":762,""t"":382},{""x"":502,""y"":792,""t"":451},{""x"":501,""y"":831,""t"":500},{""x"":496,""y"":817,""t"":551},{""x"":551,""y"":778,""t"":624},{""x"":563,""y"":815,""t"":674},{""x"":619,""y"":797,""t"":722},{""x"":650,""y"":820,""t"":773},{""x"":652,""y"":860,""t"":821},{""x"":683,""y"":881,""t"":895}]","{}","5","34","336","validation-stimulus","-399","0",""
"null","null","psychophysics","441","654744","0.0-5.0-2.4-1.302-0.302","","","","","","","","","","","","","","key","null","24.33137837837677","960","536","tracked-stimulus","","","","","","[{""x"":706,""y"":876,""t"":0},{""x"":748,""y"":837,""t"":60},{""x"":836,""y"":724,""t"":111},{""x"":854,""y"":642,""t"":158},{""x"":828,""y"":620,""t"":204},{""x"":1022,""y"":696,""t"":281},{""x"":1176,""y"":743,""t"":330},{""x"":1181,""y"":772,""t"":380},{""x"":1227,""y"":743,""t"":450},{""x"":1180,""y"":690,""t"":498},{""x"":1164,""y"":708,""t"":550},{""x"":1144,""y"":738,""t"":622},{""x"":1152,""y"":768,""t"":673},{""x"":1164,""y"":779,""t"":723},{""x"":1155,""y"":795,""t"":758},{""x"":1191,""y"":776,""t"":807},{""x"":1193,""y"":788,""t"":856},{""x"":1137,""y"":745,""t"":925}]","{}","5","34","337","validation-stimulus","0","0",""
"null","null","psychophysics","442","655685","0.0-5.0-2.4-1.303-0.303","","","","","","","","","","","","","","key","null","24.781756756758014","960","536","tracked-stimulus","","","","","","[{""x"":1119,""y"":740,""t"":0},{""x"":1157,""y"":716,""t"":60},{""x"":1128,""y"":741,""t"":106},{""x"":1167,""y"":786,""t"":178},{""x"":1231,""y"":768,""t"":249},{""x"":1131,""y"":632,""t"":299},{""x"":1009,""y"":349,""t"":350},{""x"":976,""y"":205,""t"":399},{""x"":944,""y"":175,""t"":452},{""x"":911,""y"":179,""t"":499},{""x"":877,""y"":171,""t"":552},{""x"":869,""y"":184,""t"":621},{""x"":987,""y"":208,""t"":672},{""x"":1001,""y"":254,""t"":722},{""x"":1067,""y"":220,""t"":771},{""x"":1051,""y"":205,""t"":819},{""x"":1051,""y"":235,""t"":893}]","{}","5","34","338","validation-stimulus","0","-399",""
"null","null","psychophysics","443","656635","0.0-5.0-2.4-1.304-0.304","","","","","","","","","","","","","","key","null","24.129631578946782","960","536","tracked-stimulus","","","","","","[{""x"":1068,""y"":231,""t"":0},{""x"":1015,""y"":234,""t"":62},{""x"":1006,""y"":226,""t"":110},{""x"":1036,""y"":280,""t"":164},{""x"":1028,""y"":253,""t"":191},{""x"":1173,""y"":485,""t"":241},{""x"":1237,""y"":533,""t"":278},{""x"":1282,""y"":395,""t"":353},{""x"":1346,""y"":385,""t"":403},{""x"":1393,""y"":333,""t"":433},{""x"":1430,""y"":320,""t"":483},{""x"":1357,""y"":247,""t"":555},{""x"":1358,""y"":252,""t"":605},{""x"":1372,""y"":246,""t"":653},{""x"":1346,""y"":189,""t"":703},{""x"":1348,""y"":189,""t"":752},{""x"":1352,""y"":216,""t"":826},{""x"":1357,""y"":260,""t"":872},{""x"":1337,""y"":270,""t"":921}]","{}","5","34","339","validation-stimulus","399","-399",""
"null","null","psychophysics","444","657579","0.0-5.0-2.4-1.305-0.305","","","","","","","","","","","","","","key","null","24.331621621622126","960","536","tracked-stimulus","","","","","","[{""x"":1337,""y"":257,""t"":0},{""x"":1360,""y"":255,""t"":60},{""x"":1354,""y"":257,""t"":107},{""x"":1315,""y"":235,""t"":179},{""x"":1306,""y"":287,""t"":228},{""x"":1332,""y"":437,""t"":278},{""x"":1363,""y"":678,""t"":351},{""x"":1377,""y"":610,""t"":402},{""x"":1392,""y"":582,""t"":428},{""x"":1356,""y"":575,""t"":480},{""x"":1356,""y"":556,""t"":550},{""x"":1424,""y"":542,""t"":621},{""x"":1413,""y"":557,""t"":671},{""x"":1405,""y"":592,""t"":720},{""x"":1385,""y"":581,""t"":770},{""x"":1397,""y"":605,""t"":821},{""x"":1390,""y"":599,""t"":857},{""x"":1398,""y"":619,""t"":913}]","{}","5","34","340","validation-stimulus","399","0",""
"null","null","psychophysics","445","659611","0.0-5.0-2.4-0.34","","","","","","","","","","","","","","key","null","24.904456790122723","960","536","tracked-stimulus","","","","","","[{""x"":1391,""y"":597,""t"":0},{""x"":1413,""y"":631,""t"":77},{""x"":1377,""y"":615,""t"":124},{""x"":1363,""y"":605,""t"":173},{""x"":1384,""y"":640,""t"":243},{""x"":1368,""y"":643,""t"":314},{""x"":1136,""y"":703,""t"":366},{""x"":991,""y"":767,""t"":415},{""x"":1047,""y"":761,""t"":467},{""x"":1036,""y"":684,""t"":517},{""x"":1048,""y"":605,""t"":570},{""x"":1014,""y"":575,""t"":618},{""x"":1011,""y"":546,""t"":669},{""x"":1048,""y"":515,""t"":718},{""x"":1076,""y"":524,""t"":791},{""x"":1077,""y"":572,""t"":841},{""x"":1125,""y"":625,""t"":889},{""x"":1172,""y"":663,""t"":962},{""x"":1200,""y"":669,""t"":1012},{""x"":1153,""y"":694,""t"":1063},{""x"":1139,""y"":717,""t"":1115},{""x"":1097,""y"":717,""t"":1163},{""x"":1105,""y"":728,""t"":1213},{""x"":1167,""y"":732,""t"":1264},{""x"":1190,""y"":704,""t"":1336},{""x"":1188,""y"":719,""t"":1385},{""x"":1172,""y"":697,""t"":1439},{""x"":1208,""y"":696,""t"":1497},{""x"":1213,""y"":686,""t"":1573},{""x"":1133,""y"":670,""t"":1643},{""x"":1077,""y"":665,""t"":1692},{""x"":1099,""y"":676,""t"":1742},{""x"":1129,""y"":665,""t"":1792},{""x"":1110,""y"":675,""t"":1840},{""x"":1150,""y"":745,""t"":1896},{""x"":1140,""y"":704,""t"":1953},{""x"":1104,""y"":701,""t"":2002}]","{}","5","35","341","fixation-stimulus","0","0",""
"null","null","psychophysics","446","660546","0.0-5.0-2.4-1.306-0.306","","","","","","","","","","","","","","key","null","25.00716666666752","960","536","tracked-stimulus","","","","","","[{""x"":1119,""y"":717,""t"":0},{""x"":1107,""y"":700,""t"":47},{""x"":1189,""y"":670,""t"":95},{""x"":1218,""y"":661,""t"":141},{""x"":1151,""y"":713,""t"":212},{""x"":1154,""y"":700,""t"":263},{""x"":1095,""y"":745,""t"":290},{""x"":1023,""y"":818,""t"":337},{""x"":787,""y"":860,""t"":368},{""x"":660,""y"":869,""t"":417},{""x"":563,""y"":809,""t"":466},{""x"":513,""y"":866,""t"":514},{""x"":561,""y"":898,""t"":588},{""x"":550,""y"":899,""t"":638},{""x"":562,""y"":906,""t"":689},{""x"":587,""y"":854,""t"":761},{""x"":668,""y"":874,""t"":809},{""x"":693,""y"":893,""t"":857},{""x"":586,""y"":828,""t"":927}]","{}","5","35","342","validation-stimulus","-399","0",""
"null","null","psychophysics","447","661485","0.0-5.0-2.4-1.307-0.307","","","","","","","","","","","","","","key","null","24.781837837836655","960","536","tracked-stimulus","","","","","","[{""x"":575,""y"":827,""t"":0},{""x"":601,""y"":857,""t"":60},{""x"":593,""y"":856,""t"":108},{""x"":609,""y"":850,""t"":160},{""x"":785,""y"":747,""t"":205},{""x"":914,""y"":687,""t"":279},{""x"":853,""y"":720,""t"":351},{""x"":789,""y"":883,""t"":421},{""x"":745,""y"":956,""t"":471},{""x"":718,""y"":997,""t"":497},{""x"":696,""y"":1041,""t"":545},{""x"":702,""y"":1103,""t"":613},{""x"":647,""y"":1058,""t"":686},{""x"":647,""y"":1053,""t"":755},{""x"":628,""y"":1010,""t"":828},{""x"":668,""y"":1052,""t"":877},{""x"":667,""y"":1041,""t"":932}]","{}","5","35","343","validation-stimulus","-399","399",""
"null","null","psychophysics","448","662425","0.0-5.0-2.4-1.308-0.308","","","","","","","","","","","","","","key","null","25.470666666667157","960","536","tracked-stimulus","","","","","","[{""x"":672,""y"":1035,""t"":0},{""x"":688,""y"":1020,""t"":60},{""x"":722,""y"":1045,""t"":109},{""x"":823,""y"":894,""t"":160},{""x"":873,""y"":846,""t"":209},{""x"":836,""y"":796,""t"":260},{""x"":988,""y"":880,""t"":312},{""x"":1073,""y"":917,""t"":386},{""x"":1097,""y"":949,""t"":434},{""x"":1127,""y"":949,""t"":462},{""x"":1092,""y"":970,""t"":510},{""x"":1097,""y"":1025,""t"":582},{""x"":1077,""y"":1026,""t"":656},{""x"":1098,""y"":1021,""t"":706},{""x"":1100,""y"":1059,""t"":756},{""x"":1113,""y"":1056,""t"":806},{""x"":1085,""y"":1043,""t"":857},{""x"":1068,""y"":862,""t"":931}]","{}","5","35","344","validation-stimulus","0","399",""
"null","null","psychophysics","449","663362","0.0-5.0-2.4-1.309-0.309","","","","","","","","","","","","","","key","null","24.129210526316648","960","536","tracked-stimulus","","","","","","[{""x"":1069,""y"":816,""t"":0},{""x"":1084,""y"":718,""t"":74},{""x"":1157,""y"":661,""t"":131},{""x"":1174,""y"":669,""t"":158},{""x"":1171,""y"":674,""t"":205},{""x"":1194,""y"":752,""t"":276},{""x"":1381,""y"":734,""t"":344},{""x"":1474,""y"":691,""t"":415},{""x"":1422,""y"":724,""t"":466},{""x"":1439,""y"":681,""t"":514},{""x"":1424,""y"":633,""t"":588},{""x"":1395,""y"":603,""t"":637},{""x"":1374,""y"":605,""t"":686},{""x"":1369,""y"":646,""t"":758},{""x"":1345,""y"":648,""t"":806},{""x"":1377,""y"":667,""t"":855},{""x"":1434,""y"":672,""t"":928}]","{}","5","35","345","validation-stimulus","399","0",""
"null","null","psychophysics","450","664298","0.0-5.0-2.4-1.310-0.310","","","","","","","","","","","","","","key","null","25.470250000000103","960","536","tracked-stimulus","","","","","","[{""x"":1443,""y"":672,""t"":0},{""x"":1416,""y"":680,""t"":75},{""x"":1395,""y"":684,""t"":133},{""x"":1326,""y"":696,""t"":159},{""x"":1096,""y"":692,""t"":211},{""x"":963,""y"":690,""t"":265},{""x"":854,""y"":638,""t"":315},{""x"":1158,""y"":777,""t"":367},{""x"":1364,""y"":876,""t"":417},{""x"":1477,""y"":917,""t"":465},{""x"":1501,""y"":950,""t"":513},{""x"":1480,""y"":960,""t"":584},{""x"":1460,""y"":949,""t"":636},{""x"":1402,""y"":938,""t"":685},{""x"":1410,""y"":942,""t"":758},{""x"":1422,""y"":980,""t"":808},{""x"":1413,""y"":978,""t"":857},{""x"":1387,""y"":977,""t"":908}]","{}","5","35","346","validation-stimulus","399","399",""
"null","null","psychophysics","451","665235","0.0-5.0-2.4-1.311-0.311","","","","","","","","","","","","","","key","null","24.781972972971914","960","536","tracked-stimulus","","","","","","[{""x"":1375,""y"":964,""t"":0},{""x"":1391,""y"":1003,""t"":37},{""x"":1385,""y"":959,""t"":100},{""x"":1359,""y"":952,""t"":127},{""x"":1331,""y"":960,""t"":177},{""x"":1239,""y"":968,""t"":228},{""x"":1116,""y"":921,""t"":280},{""x"":1007,""y"":836,""t"":329},{""x"":955,""y"":770,""t"":365},{""x"":968,""y"":651,""t"":418},{""x"":1027,""y"":534,""t"":467},{""x"":987,""y"":550,""t"":518},{""x"":1019,""y"":550,""t"":568},{""x"":1074,""y"":505,""t"":618},{""x"":1053,""y"":582,""t"":689},{""x"":1028,""y"":569,""t"":739},{""x"":1151,""y"":625,""t"":788},{""x"":1154,""y"":652,""t"":858},{""x"":1101,""y"":666,""t"":910}]","{}","5","35","347","validation-stimulus","0","0",""
"null","null","psychophysics","452","666176","0.0-5.0-2.4-1.312-0.312","","","","","","","","","","","","","","key","null","24.781891891893277","960","536","tracked-stimulus","","","","","","[{""x"":1159,""y"":613,""t"":0},{""x"":1129,""y"":698,""t"":57},{""x"":1068,""y"":648,""t"":106},{""x"":1010,""y"":617,""t"":178},{""x"":1030,""y"":661,""t"":227},{""x"":1083,""y"":716,""t"":278},{""x"":686,""y"":443,""t"":350},{""x"":497,""y"":338,""t"":400},{""x"":449,""y"":268,""t"":451},{""x"":440,""y"":275,""t"":500},{""x"":446,""y"":272,""t"":551},{""x"":489,""y"":328,""t"":602},{""x"":570,""y"":359,""t"":651},{""x"":559,""y"":342,""t"":721},{""x"":498,""y"":332,""t"":791},{""x"":493,""y"":346,""t"":841},{""x"":504,""y"":303,""t"":890}]","{}","5","35","348","validation-stimulus","-399","-399",""
"null","null","psychophysics","453","667112","0.0-5.0-2.4-1.313-0.313","","","","","","","","","","","","","","key","null","24.331108108106246","960","536","tracked-stimulus","","","","","","[{""x"":498,""y"":298,""t"":0},{""x"":543,""y"":323,""t"":83},{""x"":524,""y"":363,""t"":134},{""x"":540,""y"":341,""t"":161},{""x"":577,""y"":325,""t"":210},{""x"":895,""y"":271,""t"":281},{""x"":999,""y"":295,""t"":330},{""x"":1071,""y"":262,""t"":381},{""x"":1124,""y"":219,""t"":426},{""x"":1072,""y"":184,""t"":477},{""x"":1014,""y"":202,""t"":546},{""x"":997,""y"":227,""t"":618},{""x"":1025,""y"":225,""t"":668},{""x"":986,""y"":228,""t"":717},{""x"":1019,""y"":230,""t"":753},{""x"":1040,""y"":230,""t"":808},{""x"":1025,""y"":210,""t"":856},{""x"":1011,""y"":153,""t"":927}]","{}","5","35","349","validation-stimulus","0","-399",""
"null","null","psychophysics","454","668058","0.0-5.0-2.4-1.314-0.314","","","","","","","","","","","","","","key","null","24.782162162163797","960","536","tracked-stimulus","","","","","","[{""x"":1009,""y"":140,""t"":0},{""x"":1021,""y"":160,""t"":56},{""x"":1025,""y"":133,""t"":104},{""x"":1042,""y"":150,""t"":174},{""x"":1052,""y"":169,""t"":247},{""x"":1210,""y"":228,""t"":295},{""x"":1329,""y"":236,""t"":347},{""x"":1351,""y"":230,""t"":418},{""x"":1345,""y"":217,""t"":471},{""x"":1351,""y"":236,""t"":497},{""x"":1319,""y"":243,""t"":547},{""x"":1294,""y"":227,""t"":619},{""x"":1308,""y"":252,""t"":668},{""x"":1305,""y"":273,""t"":719},{""x"":1287,""y"":205,""t"":792},{""x"":1295,""y"":183,""t"":840},{""x"":1272,""y"":185,""t"":891}]","{}","5","35","350","validation-stimulus","399","-399",""
